image_path,caption
datasets/midjourney/000246_3.jpg,A little boy and a laptop computer in a wooden table outside
datasets/midjourney/000248_0.jpg,A man standing on a sofa and lamps are located inside this bathroom
datasets/midjourney/000248_1.jpg,A man standing on a sofa and lamps are located inside this bathroom
datasets/midjourney/000248_2.jpg,A man standing on a sofa and lamps are located inside this bathroom
datasets/midjourney/000248_3.jpg,A man standing on a sofa and lamps are located inside this bathroom
datasets/midjourney/000251_0.jpg,A young boy is eating off the side of a table with wine sitting to its front
datasets/midjourney/000251_1.jpg,A young boy is eating off the side of a table with wine sitting to its front
datasets/midjourney/000251_2.jpg,A young boy is eating off the side of a table with wine sitting to its front
datasets/midjourney/000251_3.jpg,A young boy is eating off the side of a table with wine sitting to its front
datasets/midjourney/000250_0.jpg,A skier standing on top of it
datasets/midjourney/000250_1.jpg,A skier standing on top of it
datasets/midjourney/000250_2.jpg,A skier standing on top of it
datasets/midjourney/000250_3.jpg,A skier standing on top of it
datasets/midjourney/000247_0.jpg,The lunch is paired with a smiling toward the water
datasets/midjourney/000247_1.jpg,The lunch is paired with a smiling toward the water
datasets/midjourney/000247_2.jpg,The lunch is paired with a smiling toward the water
datasets/midjourney/000247_3.jpg,The lunch is paired with a smiling toward the water
datasets/midjourney/000253_0.jpg,A pizza cut into the distance two very small airplane
datasets/midjourney/000253_1.jpg,A pizza cut into the distance two very small airplane
datasets/midjourney/000253_2.jpg,A pizza cut into the distance two very small airplane
datasets/midjourney/000253_3.jpg,A pizza cut into the distance two very small airplane
datasets/midjourney/000244_0.jpg,Two laptop computers sit on a street
datasets/midjourney/000244_1.jpg,Two laptop computers sit on a street
datasets/midjourney/000244_2.jpg,Two laptop computers sit on a street
datasets/midjourney/000244_3.jpg,Two laptop computers sit on a street
datasets/midjourney/000243_0.jpg,Two people waiting for people to grab a baseball game
datasets/midjourney/000243_1.jpg,Two people waiting for people to grab a baseball game
datasets/midjourney/000243_2.jpg,Two people waiting for people to grab a baseball game
datasets/midjourney/000243_3.jpg,Two people waiting for people to grab a baseball game
datasets/midjourney/000259_0.jpg,Two white shelves and counter in it
datasets/midjourney/000259_1.jpg,Two white shelves and counter in it
datasets/midjourney/000259_2.jpg,Two white shelves and counter in it
datasets/midjourney/000259_3.jpg,Two white shelves and counter in it
datasets/midjourney/000257_0.jpg,A little boy is playing on a plain
datasets/midjourney/000257_1.jpg,A little boy is playing on a plain
datasets/midjourney/000257_2.jpg,A little boy is playing on a plain
datasets/midjourney/000257_3.jpg,A little boy is playing on a plain
datasets/midjourney/000260_0.jpg,A blue and green pairs
datasets/midjourney/000260_1.jpg,A blue and green pairs
datasets/midjourney/000260_2.jpg,A blue and green pairs
datasets/midjourney/000260_3.jpg,A blue and green pairs
datasets/midjourney/000262_0.jpg,A half full with water Train moving along a tree-lined meadow
datasets/midjourney/000262_1.jpg,A half full with water Train moving along a tree-lined meadow
datasets/midjourney/000262_2.jpg,A half full with water Train moving along a tree-lined meadow
datasets/midjourney/000262_3.jpg,A half full with water Train moving along a tree-lined meadow
datasets/midjourney/000222_0.jpg,A person does a skateboard filming another kid behind them
datasets/midjourney/000222_1.jpg,A person does a skateboard filming another kid behind them
datasets/midjourney/000222_2.jpg,A person does a skateboard filming another kid behind them
datasets/midjourney/000222_3.jpg,A person does a skateboard filming another kid behind them
datasets/midjourney/000261_0.jpg,A person on a plate a lady and a loaded donkey through a cloudy sky
datasets/midjourney/000261_1.jpg,A person on a plate a lady and a loaded donkey through a cloudy sky
datasets/midjourney/000261_2.jpg,A person on a plate a lady and a loaded donkey through a cloudy sky
datasets/midjourney/000261_3.jpg,A person on a plate a lady and a loaded donkey through a cloudy sky
datasets/midjourney/000258_0.jpg,A person sitting on blue colored couch
datasets/midjourney/000258_1.jpg,A person sitting on blue colored couch
datasets/midjourney/000258_2.jpg,A person sitting on blue colored couch
datasets/midjourney/000258_3.jpg,A person sitting on blue colored couch
datasets/midjourney/000252_0.jpg,A picture covered with pots and bowls of food
datasets/midjourney/000252_1.jpg,A picture covered with pots and bowls of food
datasets/midjourney/000252_2.jpg,A picture covered with pots and bowls of food
datasets/midjourney/000252_3.jpg,A picture covered with pots and bowls of food
datasets/midjourney/000254_0.jpg,Woman flying a kite flying high in the park
datasets/midjourney/000254_1.jpg,Woman flying a kite flying high in the park
datasets/midjourney/000254_2.jpg,Woman flying a kite flying high in the park
datasets/midjourney/000254_3.jpg,Woman flying a kite flying high in the park
datasets/midjourney/000255_0.jpg,A box of doughnuts a person with a video game console
datasets/midjourney/000255_1.jpg,A box of doughnuts a person with a video game console
datasets/midjourney/000255_2.jpg,A box of doughnuts a person with a video game console
datasets/midjourney/000255_3.jpg,A box of doughnuts a person with a video game console
datasets/midjourney/000256_0.jpg,A kid eating a slice of pie topped with a pair of cars parked by it
datasets/midjourney/000256_1.jpg,A kid eating a slice of pie topped with a pair of cars parked by it
datasets/midjourney/000256_2.jpg,A kid eating a slice of pie topped with a pair of cars parked by it
datasets/midjourney/000256_3.jpg,A kid eating a slice of pie topped with a pair of cars parked by it
datasets/midjourney/000267_0.jpg,A young man's tie
datasets/midjourney/000267_1.jpg,A young man's tie
datasets/midjourney/000267_2.jpg,A young man's tie
datasets/midjourney/000267_3.jpg,A young man's tie
datasets/midjourney/000268_0.jpg,A brown object is in there
datasets/midjourney/000268_1.jpg,A brown object is in there
datasets/midjourney/000268_2.jpg,A brown object is in there
datasets/midjourney/000268_3.jpg,A brown object is in there
datasets/midjourney/000264_0.jpg,A man in red fly a kite above a toilet in a forested area
datasets/midjourney/000264_1.jpg,A man in red fly a kite above a toilet in a forested area
datasets/midjourney/000264_2.jpg,A man in red fly a kite above a toilet in a forested area
datasets/midjourney/000264_3.jpg,A man in red fly a kite above a toilet in a forested area
datasets/midjourney/000272_0.jpg,A man walks down the street in front of a cat on a carpeted room
datasets/midjourney/000272_1.jpg,A man walks down the street in front of a cat on a carpeted room
datasets/midjourney/000272_2.jpg,A man walks down the street in front of a cat on a carpeted room
datasets/midjourney/000272_3.jpg,A man walks down the street in front of a cat on a carpeted room
datasets/midjourney/000269_0.jpg,An airplane parked at an old building
datasets/midjourney/000269_1.jpg,An airplane parked at an old building
datasets/midjourney/000269_2.jpg,An airplane parked at an old building
datasets/midjourney/000269_3.jpg,An airplane parked at an old building
datasets/midjourney/000265_0.jpg,An old church with a plane flying over the beach A bunch of fruit
datasets/midjourney/000265_1.jpg,An old church with a plane flying over the beach A bunch of fruit
datasets/midjourney/000265_2.jpg,An old church with a plane flying over the beach A bunch of fruit
datasets/midjourney/000265_3.jpg,An old church with a plane flying over the beach A bunch of fruit
datasets/midjourney/000274_0.jpg,A dog waits for the camera man
datasets/midjourney/000274_1.jpg,A dog waits for the camera man
datasets/midjourney/000274_2.jpg,A dog waits for the camera man
datasets/midjourney/000274_3.jpg,A dog waits for the camera man
datasets/midjourney/000271_0.jpg,Red and white speedboat
datasets/midjourney/000271_1.jpg,Red and white speedboat
datasets/midjourney/000271_2.jpg,Red and white speedboat
datasets/midjourney/000271_3.jpg,Red and white speedboat
datasets/midjourney/000273_0.jpg,A white bowl of antipasta with sausage and broccoli
datasets/midjourney/000273_1.jpg,A white bowl of antipasta with sausage and broccoli
datasets/midjourney/000273_2.jpg,A white bowl of antipasta with sausage and broccoli
datasets/midjourney/000273_3.jpg,A white bowl of antipasta with sausage and broccoli
datasets/midjourney/000277_0.jpg,A bicycle lying on grey carpet . A disco ball lights up a ramp
datasets/midjourney/000277_1.jpg,A bicycle lying on grey carpet . A disco ball lights up a ramp
datasets/midjourney/000277_2.jpg,A bicycle lying on grey carpet . A disco ball lights up a ramp
datasets/midjourney/000277_3.jpg,A bicycle lying on grey carpet . A disco ball lights up a ramp
datasets/midjourney/000282_0.jpg,A boat on a bed A person on a brick facade
datasets/midjourney/000282_1.jpg,A boat on a bed A person on a brick facade
datasets/midjourney/000282_2.jpg,A boat on a bed A person on a brick facade
datasets/midjourney/000282_3.jpg,A boat on a bed A person on a brick facade
datasets/midjourney/000281_0.jpg,"A man, a woman, examine a motorcycle with a skateboard in his hand"
datasets/midjourney/000281_1.jpg,"A man, a woman, examine a motorcycle with a skateboard in his hand"
datasets/midjourney/000281_2.jpg,"A man, a woman, examine a motorcycle with a skateboard in his hand"
datasets/midjourney/000281_3.jpg,"A man, a woman, examine a motorcycle with a skateboard in his hand"
datasets/midjourney/000270_0.jpg,Three young baseball player throwing a baseball
datasets/midjourney/000270_1.jpg,Three young baseball player throwing a baseball
datasets/midjourney/000270_2.jpg,Three young baseball player throwing a baseball
datasets/midjourney/000270_3.jpg,Three young baseball player throwing a baseball
datasets/midjourney/000221_0.jpg,A slice of pizza topped with broccoli Young skiers ride up the slope
datasets/midjourney/000221_1.jpg,A slice of pizza topped with broccoli Young skiers ride up the slope
datasets/midjourney/000221_2.jpg,A slice of pizza topped with broccoli Young skiers ride up the slope
datasets/midjourney/000221_3.jpg,A slice of pizza topped with broccoli Young skiers ride up the slope
datasets/midjourney/000279_0.jpg,Hundreds of white cows with one person wears a hat on the ground
datasets/midjourney/000279_1.jpg,Hundreds of white cows with one person wears a hat on the ground
datasets/midjourney/000279_2.jpg,Hundreds of white cows with one person wears a hat on the ground
datasets/midjourney/000279_3.jpg,Hundreds of white cows with one person wears a hat on the ground
datasets/midjourney/000284_0.jpg,The horse is standing near some building A red stop sign across from a wall
datasets/midjourney/000284_1.jpg,The horse is standing near some building A red stop sign across from a wall
datasets/midjourney/000284_2.jpg,The horse is standing near some building A red stop sign across from a wall
datasets/midjourney/000284_3.jpg,The horse is standing near some building A red stop sign across from a wall
datasets/midjourney/000177_0.jpg,A man in white is holding a hot object
datasets/midjourney/000177_1.jpg,A man in white is holding a hot object
datasets/midjourney/000177_2.jpg,A man in white is holding a hot object
datasets/midjourney/000177_3.jpg,A man in white is holding a hot object
datasets/midjourney/000153_0.jpg,City lights shine on the beach
datasets/midjourney/000153_1.jpg,City lights shine on the beach
datasets/midjourney/000153_2.jpg,City lights shine on the beach
datasets/midjourney/000153_3.jpg,City lights shine on the beach
datasets/midjourney/000283_0.jpg,The motorcyclist is riding on a tile floor
datasets/midjourney/000283_1.jpg,The motorcyclist is riding on a tile floor
datasets/midjourney/000283_2.jpg,The motorcyclist is riding on a tile floor
datasets/midjourney/000283_3.jpg,The motorcyclist is riding on a tile floor
datasets/midjourney/000285_0.jpg,There are candles in them A young man in white blouse and bronze tye
datasets/midjourney/000285_1.jpg,There are candles in them A young man in white blouse and bronze tye
datasets/midjourney/000285_2.jpg,There are candles in them A young man in white blouse and bronze tye
datasets/midjourney/000285_3.jpg,There are candles in them A young man in white blouse and bronze tye
datasets/midjourney/000276_0.jpg,A cross country skiing on the beach. a snow covered ski slope
datasets/midjourney/000276_1.jpg,A cross country skiing on the beach. a snow covered ski slope
datasets/midjourney/000276_2.jpg,A cross country skiing on the beach. a snow covered ski slope
datasets/midjourney/000276_3.jpg,A cross country skiing on the beach. a snow covered ski slope
datasets/midjourney/000275_0.jpg,Cars are traveling across the floor
datasets/midjourney/000275_1.jpg,Cars are traveling across the floor
datasets/midjourney/000275_2.jpg,Cars are traveling across the floor
datasets/midjourney/000275_3.jpg,Cars are traveling across the floor
datasets/midjourney/000287_0.jpg,The dog stands near traffic lights
datasets/midjourney/000287_1.jpg,The dog stands near traffic lights
datasets/midjourney/000287_2.jpg,The dog stands near traffic lights
datasets/midjourney/000287_3.jpg,The dog stands near traffic lights
datasets/midjourney/000278_0.jpg,A view of a historic building
datasets/midjourney/000278_1.jpg,A view of a historic building
datasets/midjourney/000278_2.jpg,A view of a historic building
datasets/midjourney/000278_3.jpg,A view of a historic building
datasets/midjourney/000291_0.jpg,It is out holding two skis poles on top of a white bird with a clear day
datasets/midjourney/000291_1.jpg,It is out holding two skis poles on top of a white bird with a clear day
datasets/midjourney/000291_2.jpg,It is out holding two skis poles on top of a white bird with a clear day
datasets/midjourney/000291_3.jpg,It is out holding two skis poles on top of a white bird with a clear day
datasets/midjourney/000290_0.jpg,A small and cluttered room
datasets/midjourney/000290_1.jpg,A small and cluttered room
datasets/midjourney/000290_2.jpg,A small and cluttered room
datasets/midjourney/000290_3.jpg,A small and cluttered room
datasets/midjourney/000289_0.jpg,A train that is laying on a runway and getting ready to swing the bat
datasets/midjourney/000289_1.jpg,A train that is laying on a runway and getting ready to swing the bat
datasets/midjourney/000289_2.jpg,A train that is laying on a runway and getting ready to swing the bat
datasets/midjourney/000289_3.jpg,A train that is laying on a runway and getting ready to swing the bat
datasets/midjourney/000288_0.jpg,A shadowy mountain has a topping on wax paper
datasets/midjourney/000288_1.jpg,A shadowy mountain has a topping on wax paper
datasets/midjourney/000288_2.jpg,A shadowy mountain has a topping on wax paper
datasets/midjourney/000288_3.jpg,A shadowy mountain has a topping on wax paper
datasets/midjourney/000294_0.jpg,a woman wearing a dress shirt
datasets/midjourney/000294_1.jpg,a woman wearing a dress shirt
datasets/midjourney/000294_2.jpg,a woman wearing a dress shirt
datasets/midjourney/000294_3.jpg,a woman wearing a dress shirt
datasets/midjourney/000211_0.jpg,A man riding a surf board in the sky with the Wii and PlayStation
datasets/midjourney/000211_1.jpg,A man riding a surf board in the sky with the Wii and PlayStation
datasets/midjourney/000211_2.jpg,A man riding a surf board in the sky with the Wii and PlayStation
datasets/midjourney/000211_3.jpg,A man riding a surf board in the sky with the Wii and PlayStation
datasets/midjourney/000297_0.jpg,Two toothbrushes sitting on the beach
datasets/midjourney/000297_1.jpg,Two toothbrushes sitting on the beach
datasets/midjourney/000297_2.jpg,Two toothbrushes sitting on the beach
datasets/midjourney/000297_3.jpg,Two toothbrushes sitting on the beach
datasets/midjourney/000296_0.jpg,A person is using a controller for a treat
datasets/midjourney/000296_1.jpg,A person is using a controller for a treat
datasets/midjourney/000296_2.jpg,A person is using a controller for a treat
datasets/midjourney/000296_3.jpg,A person is using a controller for a treat
datasets/midjourney/000286_0.jpg,A man on a tie
datasets/midjourney/000286_1.jpg,A man on a tie
datasets/midjourney/000286_2.jpg,A man on a tie
datasets/midjourney/000286_3.jpg,A man on a tie
datasets/midjourney/000299_0.jpg,A man is throwing a red face bird sitting on top of a building
datasets/midjourney/000299_1.jpg,A man is throwing a red face bird sitting on top of a building
datasets/midjourney/000299_2.jpg,A man is throwing a red face bird sitting on top of a building
datasets/midjourney/000299_3.jpg,A man is throwing a red face bird sitting on top of a building
datasets/midjourney/000300_0.jpg,A girl with a clock
datasets/midjourney/000300_1.jpg,A girl with a clock
datasets/midjourney/000300_2.jpg,A girl with a clock
datasets/midjourney/000300_3.jpg,A girl with a clock
datasets/midjourney/000301_0.jpg,A woman with a laptop and holding on to of a horse
datasets/midjourney/000301_1.jpg,A woman with a laptop and holding on to of a horse
datasets/midjourney/000301_2.jpg,A woman with a laptop and holding on to of a horse
datasets/midjourney/000301_3.jpg,A woman with a laptop and holding on to of a horse
datasets/midjourney/000304_0.jpg,People on the ground
datasets/midjourney/000304_1.jpg,People on the ground
datasets/midjourney/000304_2.jpg,People on the ground
datasets/midjourney/000304_3.jpg,People on the ground
datasets/midjourney/000302_0.jpg,A person holding a racquet
datasets/midjourney/000302_1.jpg,A person holding a racquet
datasets/midjourney/000302_2.jpg,A person holding a racquet
datasets/midjourney/000302_3.jpg,A person holding a racquet
datasets/midjourney/000305_0.jpg,Lone male surfer riding waves on a sunny outside eatery
datasets/midjourney/000305_1.jpg,Lone male surfer riding waves on a sunny outside eatery
datasets/midjourney/000305_2.jpg,Lone male surfer riding waves on a sunny outside eatery
datasets/midjourney/000305_3.jpg,Lone male surfer riding waves on a sunny outside eatery
datasets/midjourney/000307_0.jpg,A man riding a surf board with a backpack on her head
datasets/midjourney/000307_1.jpg,A man riding a surf board with a backpack on her head
datasets/midjourney/000307_2.jpg,A man riding a surf board with a backpack on her head
datasets/midjourney/000307_3.jpg,A man riding a surf board with a backpack on her head
datasets/midjourney/000303_0.jpg,A plain looking pizza is in the head of a runway
datasets/midjourney/000303_1.jpg,A plain looking pizza is in the head of a runway
datasets/midjourney/000303_2.jpg,A plain looking pizza is in the head of a runway
datasets/midjourney/000303_3.jpg,A plain looking pizza is in the head of a runway
datasets/midjourney/000309_0.jpg,An infant is sitting on a hardwood floor. a boat holding a remot on its face
datasets/midjourney/000309_1.jpg,An infant is sitting on a hardwood floor. a boat holding a remot on its face
datasets/midjourney/000309_2.jpg,An infant is sitting on a hardwood floor. a boat holding a remot on its face
datasets/midjourney/000309_3.jpg,An infant is sitting on a hardwood floor. a boat holding a remot on its face
datasets/midjourney/000292_0.jpg,Adult attempting to serve the ball to his face
datasets/midjourney/000292_1.jpg,Adult attempting to serve the ball to his face
datasets/midjourney/000292_2.jpg,Adult attempting to serve the ball to his face
datasets/midjourney/000292_3.jpg,Adult attempting to serve the ball to his face
datasets/midjourney/000308_0.jpg,A clean and ready to catch the Frisbee
datasets/midjourney/000308_1.jpg,A clean and ready to catch the Frisbee
datasets/midjourney/000308_2.jpg,A clean and ready to catch the Frisbee
datasets/midjourney/000308_3.jpg,A clean and ready to catch the Frisbee
datasets/midjourney/000293_0.jpg,A child in a green top plays tennis in the outdoors
datasets/midjourney/000293_1.jpg,A child in a green top plays tennis in the outdoors
datasets/midjourney/000293_2.jpg,A child in a green top plays tennis in the outdoors
datasets/midjourney/000293_3.jpg,A child in a green top plays tennis in the outdoors
datasets/midjourney/000313_0.jpg,A clock that is standing on a table with a book on the crest of the stove
datasets/midjourney/000313_1.jpg,A clock that is standing on a table with a book on the crest of the stove
datasets/midjourney/000313_2.jpg,A clock that is standing on a table with a book on the crest of the stove
datasets/midjourney/000313_3.jpg,A clock that is standing on a table with a book on the crest of the stove
datasets/midjourney/000306_0.jpg,A picture of an airport tarmac
datasets/midjourney/000306_1.jpg,A picture of an airport tarmac
datasets/midjourney/000306_2.jpg,A picture of an airport tarmac
datasets/midjourney/000306_3.jpg,A picture of an airport tarmac
datasets/midjourney/000314_0.jpg,"A living room with a sink, and toilet"
datasets/midjourney/000314_1.jpg,"A living room with a sink, and toilet"
datasets/midjourney/000314_2.jpg,"A living room with a sink, and toilet"
datasets/midjourney/000314_3.jpg,"A living room with a sink, and toilet"
datasets/midjourney/000295_0.jpg,A kitchen counter that is eating at a bowl of chili and chips. a soccer field
datasets/midjourney/000295_1.jpg,A kitchen counter that is eating at a bowl of chili and chips. a soccer field
datasets/midjourney/000295_2.jpg,A kitchen counter that is eating at a bowl of chili and chips. a soccer field
datasets/midjourney/000295_3.jpg,A kitchen counter that is eating at a bowl of chili and chips. a soccer field
datasets/midjourney/000315_0.jpg,A man in military uniform who are standing together and smiling
datasets/midjourney/000315_1.jpg,A man in military uniform who are standing together and smiling
datasets/midjourney/000315_2.jpg,A man in military uniform who are standing together and smiling
datasets/midjourney/000315_3.jpg,A man in military uniform who are standing together and smiling
datasets/midjourney/000317_0.jpg,A cute dog laying on a court
datasets/midjourney/000317_1.jpg,A cute dog laying on a court
datasets/midjourney/000317_2.jpg,A cute dog laying on a court
datasets/midjourney/000317_3.jpg,A cute dog laying on a court
datasets/midjourney/000312_0.jpg,A woman works in a basket on it
datasets/midjourney/000312_1.jpg,A woman works in a basket on it
datasets/midjourney/000312_2.jpg,A woman works in a basket on it
datasets/midjourney/000312_3.jpg,A woman works in a basket on it
datasets/midjourney/000310_0.jpg,A man riding a horse in an upstairs window
datasets/midjourney/000310_1.jpg,A man riding a horse in an upstairs window
datasets/midjourney/000310_2.jpg,A man riding a horse in an upstairs window
datasets/midjourney/000310_3.jpg,A man riding a horse in an upstairs window
datasets/midjourney/000319_0.jpg,A man in wedding party take a picture
datasets/midjourney/000319_1.jpg,A man in wedding party take a picture
datasets/midjourney/000319_2.jpg,A man in wedding party take a picture
datasets/midjourney/000319_3.jpg,A man in wedding party take a picture
datasets/midjourney/000318_0.jpg,Two vases of different flavors
datasets/midjourney/000318_1.jpg,Two vases of different flavors
datasets/midjourney/000318_2.jpg,Two vases of different flavors
datasets/midjourney/000318_3.jpg,Two vases of different flavors
datasets/midjourney/000320_0.jpg,A hot dog buns
datasets/midjourney/000320_1.jpg,A hot dog buns
datasets/midjourney/000320_2.jpg,A hot dog buns
datasets/midjourney/000320_3.jpg,A hot dog buns
datasets/midjourney/000316_0.jpg,Three oranges in it There is a clock in front of them
datasets/midjourney/000316_1.jpg,Three oranges in it There is a clock in front of them
datasets/midjourney/000316_2.jpg,Three oranges in it There is a clock in front of them
datasets/midjourney/000316_3.jpg,Three oranges in it There is a clock in front of them
datasets/midjourney/000311_0.jpg,A pitcher is throwing the ball at home plate with a bat
datasets/midjourney/000311_1.jpg,A pitcher is throwing the ball at home plate with a bat
datasets/midjourney/000311_2.jpg,A pitcher is throwing the ball at home plate with a bat
datasets/midjourney/000311_3.jpg,A pitcher is throwing the ball at home plate with a bat
datasets/midjourney/000321_0.jpg,A man is flying through the snow
datasets/midjourney/000321_1.jpg,A man is flying through the snow
datasets/midjourney/000321_2.jpg,A man is flying through the snow
datasets/midjourney/000321_3.jpg,A man is flying through the snow
datasets/midjourney/000323_0.jpg,A sandwich and french fries. a kitchen counter and stools inside of it lit up
datasets/midjourney/000323_1.jpg,A sandwich and french fries. a kitchen counter and stools inside of it lit up
datasets/midjourney/000323_2.jpg,A sandwich and french fries. a kitchen counter and stools inside of it lit up
datasets/midjourney/000323_3.jpg,A sandwich and french fries. a kitchen counter and stools inside of it lit up
datasets/midjourney/000322_0.jpg,A guy standing by a light
datasets/midjourney/000322_1.jpg,A guy standing by a light
datasets/midjourney/000322_2.jpg,A guy standing by a light
datasets/midjourney/000322_3.jpg,A guy standing by a light
datasets/midjourney/000325_0.jpg,THIS IS A MAN THAT IS ON THE STREET a snowboarder riding down the street
datasets/midjourney/000325_1.jpg,THIS IS A MAN THAT IS ON THE STREET a snowboarder riding down the street
datasets/midjourney/000325_2.jpg,THIS IS A MAN THAT IS ON THE STREET a snowboarder riding down the street
datasets/midjourney/000325_3.jpg,THIS IS A MAN THAT IS ON THE STREET a snowboarder riding down the street
datasets/midjourney/000326_0.jpg,Two women holding tennis rackets smile for a photo
datasets/midjourney/000326_1.jpg,Two women holding tennis rackets smile for a photo
datasets/midjourney/000326_2.jpg,Two women holding tennis rackets smile for a photo
datasets/midjourney/000326_3.jpg,Two women holding tennis rackets smile for a photo
datasets/midjourney/000324_0.jpg,A cake has a lot of furniture and decor in this room
datasets/midjourney/000324_1.jpg,A cake has a lot of furniture and decor in this room
datasets/midjourney/000324_2.jpg,A cake has a lot of furniture and decor in this room
datasets/midjourney/000324_3.jpg,A cake has a lot of furniture and decor in this room
datasets/midjourney/000328_0.jpg,There is a plate with a green shirt sitting at a wooden table
datasets/midjourney/000328_1.jpg,There is a plate with a green shirt sitting at a wooden table
datasets/midjourney/000328_2.jpg,There is a plate with a green shirt sitting at a wooden table
datasets/midjourney/000328_3.jpg,There is a plate with a green shirt sitting at a wooden table
datasets/midjourney/000329_0.jpg,A military jet and a laptop computer
datasets/midjourney/000329_1.jpg,A military jet and a laptop computer
datasets/midjourney/000329_2.jpg,A military jet and a laptop computer
datasets/midjourney/000329_3.jpg,A military jet and a laptop computer
datasets/midjourney/000330_0.jpg,A toddler has a bed covered with books
datasets/midjourney/000330_1.jpg,A toddler has a bed covered with books
datasets/midjourney/000330_2.jpg,A toddler has a bed covered with books
datasets/midjourney/000330_3.jpg,A toddler has a bed covered with books
datasets/midjourney/000335_0.jpg,This is a red leather sofa and a field playing tennis
datasets/midjourney/000335_1.jpg,This is a red leather sofa and a field playing tennis
datasets/midjourney/000335_2.jpg,This is a red leather sofa and a field playing tennis
datasets/midjourney/000335_3.jpg,This is a red leather sofa and a field playing tennis
datasets/midjourney/000333_0.jpg,A all building with a fork A plate of food and condiments
datasets/midjourney/000333_1.jpg,A all building with a fork A plate of food and condiments
datasets/midjourney/000333_2.jpg,A all building with a fork A plate of food and condiments
datasets/midjourney/000333_3.jpg,A all building with a fork A plate of food and condiments
datasets/midjourney/000339_0.jpg,A kitchen and breakfast bar. three guys standing near some rocks
datasets/midjourney/000339_1.jpg,A kitchen and breakfast bar. three guys standing near some rocks
datasets/midjourney/000339_2.jpg,A kitchen and breakfast bar. three guys standing near some rocks
datasets/midjourney/000339_3.jpg,A kitchen and breakfast bar. three guys standing near some rocks
datasets/midjourney/000334_0.jpg,A person opening a can A base ball field Two men are outside of a fork
datasets/midjourney/000334_1.jpg,A person opening a can A base ball field Two men are outside of a fork
datasets/midjourney/000334_2.jpg,A person opening a can A base ball field Two men are outside of a fork
datasets/midjourney/000334_3.jpg,A person opening a can A base ball field Two men are outside of a fork
datasets/midjourney/000340_0.jpg,A person holding a cup on a drizzly day. a cooked pizza in a room
datasets/midjourney/000340_1.jpg,A person holding a cup on a drizzly day. a cooked pizza in a room
datasets/midjourney/000340_2.jpg,A person holding a cup on a drizzly day. a cooked pizza in a room
datasets/midjourney/000340_3.jpg,A person holding a cup on a drizzly day. a cooked pizza in a room
datasets/midjourney/000342_0.jpg,The woman stands to hit a ball
datasets/midjourney/000342_1.jpg,The woman stands to hit a ball
datasets/midjourney/000342_2.jpg,The woman stands to hit a ball
datasets/midjourney/000342_3.jpg,The woman stands to hit a ball
datasets/midjourney/000343_0.jpg,Several birds perching on a rocky beach
datasets/midjourney/000343_1.jpg,Several birds perching on a rocky beach
datasets/midjourney/000343_2.jpg,Several birds perching on a rocky beach
datasets/midjourney/000343_3.jpg,Several birds perching on a rocky beach
datasets/midjourney/000345_0.jpg,A group of people on a roof beside a hill in skis
datasets/midjourney/000345_1.jpg,A group of people on a roof beside a hill in skis
datasets/midjourney/000345_2.jpg,A group of people on a roof beside a hill in skis
datasets/midjourney/000345_3.jpg,A group of people on a roof beside a hill in skis
datasets/midjourney/000332_0.jpg,A man putting an uncooked pizza
datasets/midjourney/000332_1.jpg,A man putting an uncooked pizza
datasets/midjourney/000332_2.jpg,A man putting an uncooked pizza
datasets/midjourney/000332_3.jpg,A man putting an uncooked pizza
datasets/midjourney/000344_0.jpg,Two men wearing ties a small cart
datasets/midjourney/000344_1.jpg,Two men wearing ties a small cart
datasets/midjourney/000344_2.jpg,Two men wearing ties a small cart
datasets/midjourney/000344_3.jpg,Two men wearing ties a small cart
datasets/midjourney/000331_0.jpg,Two people on a skateboard down a street A horizontal panel of people
datasets/midjourney/000331_1.jpg,Two people on a skateboard down a street A horizontal panel of people
datasets/midjourney/000331_2.jpg,Two people on a skateboard down a street A horizontal panel of people
datasets/midjourney/000331_3.jpg,Two people on a skateboard down a street A horizontal panel of people
datasets/midjourney/000347_0.jpg,Small toilet with a train station Truck on the mound
datasets/midjourney/000347_1.jpg,Small toilet with a train station Truck on the mound
datasets/midjourney/000347_2.jpg,Small toilet with a train station Truck on the mound
datasets/midjourney/000347_3.jpg,Small toilet with a train station Truck on the mound
datasets/midjourney/000349_0.jpg,Sheep in a live cow looks on
datasets/midjourney/000349_1.jpg,Sheep in a live cow looks on
datasets/midjourney/000349_2.jpg,Sheep in a live cow looks on
datasets/midjourney/000349_3.jpg,Sheep in a live cow looks on
datasets/midjourney/000341_0.jpg,The clock is sitting in the middle of an elephant in a vase
datasets/midjourney/000341_1.jpg,The clock is sitting in the middle of an elephant in a vase
datasets/midjourney/000341_2.jpg,The clock is sitting in the middle of an elephant in a vase
datasets/midjourney/000341_3.jpg,The clock is sitting in the middle of an elephant in a vase
datasets/midjourney/000348_0.jpg,Man in uniform are holding remote controls playing a game of tennis
datasets/midjourney/000348_1.jpg,Man in uniform are holding remote controls playing a game of tennis
datasets/midjourney/000348_2.jpg,Man in uniform are holding remote controls playing a game of tennis
datasets/midjourney/000348_3.jpg,Man in uniform are holding remote controls playing a game of tennis
datasets/midjourney/000338_0.jpg,A man sitting on a beige bathtub
datasets/midjourney/000338_1.jpg,A man sitting on a beige bathtub
